zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,total_job_spaces,total_residential_units
296,6,296,2,337.0,1311,1523.0,217.0,4281.0,237.0,656.0,884.0,676.0,787.0,1332.0,0.175,3679.0,89,1251.0,2593.0,4857.15234866,3250.62900134,176.000000004,3927.75629773,27294.0,9890.0,9979.0,5226.0,534.0,1830.0,2814.0,3430.0,1371.0,4345.0,3844.0
297,7,297,2,282.0,370,311.0,47.0,1463.0,145.0,308.0,260.0,351.0,392.0,673.0,0.121,1676.0,160,22.0,1950.0,28229.0821141,11299.5607149,2164.0,13647.0,114928.0,4067.0,4227.0,2851.0,205.0,805.0,1387.0,1488.0,342.0,1472.0,1988.0
298,7,298,2,582.0,562,438.0,51.0,1940.0,84.0,223.0,219.0,381.0,493.0,1622.0,0.26,2715.0,55,23.0,2750.0,1393.615658,3675.24742392,969.000000004,3713.0,9757.0,6873.0,6928.0,4011.0,315.0,1188.0,1276.0,2638.0,1511.0,1927.0,2797.0
299,7,299,2,50.0,440,360.0,151.0,1346.0,76.0,269.0,107.0,187.0,247.0,704.0,0.204,1245.0,0,0.0,1300.0,2002.36806802,3895.03415225,177.0,4013.77589825,11075.0,3313.0,3313.0,1997.0,161.0,555.0,775.0,1290.0,532.0,1337.0,1300.0
300,7,300,2,26.0,274,375.0,36.0,841.0,24.0,106.0,118.0,171.0,233.0,579.0,0.231,1101.0,0,2.0,1131.0,230.809328285,1355.07271483,111.0,1540.91514785,2314.0,2940.0,2940.0,1684.0,166.0,503.0,638.0,1073.0,560.0,834.0,1133.0
301,7,301,2,0.0,295,422.0,255.0,1363.0,69.0,322.0,324.0,435.0,558.0,981.0,0.256,2298.0,84,250.0,2089.0,137.673029256,463.281089822,97.0000000005,495.0,785.0,6021.0,6105.0,3267.0,332.0,884.0,1659.0,1868.0,1362.0,1335.0,2339.0
302,7,302,2,11.0,336,96.0,41.0,639.0,55.0,100.0,183.0,248.0,364.0,831.0,0.175,1626.0,30,2.0,1640.0,17.2034951092,529.76642982,468.0,528.0,1345.0,4497.0,4527.0,2703.0,278.0,718.0,1250.0,1678.0,603.0,614.0,1642.0
303,7,303,2,0.0,218,864.0,104.0,1305.0,23.0,96.0,230.0,384.0,432.0,665.0,0.23,1711.0,28,72.0,1670.0,30.3132744034,337.017959557,32.0,341.0,492.0,4544.0,4572.0,2368.0,195.0,734.0,1307.0,1441.0,895.0,1217.0,1742.0
304,7,304,2,12.0,353,328.0,92.0,926.0,25.0,116.0,329.0,458.0,476.0,869.0,0.216,2132.0,138,429.0,1750.0,54.3275225107,535.969807267,88.0,605.0,1556.0,5281.0,5419.0,3136.0,316.0,774.0,1359.0,2024.0,946.0,883.0,2179.0
305,7,305,2,0.0,123,21.0,23.0,186.0,7.0,12.0,89.0,160.0,153.0,265.0,0.249,667.0,0,91.0,589.0,16.6726377858,139.124271202,38.0,184.0,293.0,1693.0,1693.0,916.0,92.0,222.0,438.0,584.0,357.0,187.0,680.0
306,7,306,2,5.0,172,83.0,44.0,423.0,67.0,52.0,193.0,250.0,273.0,521.0,0.18,1237.0,0,208.0,1055.0,16.7875661712,322.536359872,41.0,381.0,639.0,3029.0,3029.0,1831.0,177.0,436.0,947.0,1041.0,428.0,401.0,1263.0
307,7,307,2,0.0,185,199.0,95.0,561.0,26.0,56.0,309.0,367.0,417.0,692.0,0.175,1785.0,2,63.0,1755.0,25.8925220753,321.00909485,47.0,327.0,479.0,4922.0,4924.0,2980.0,342.0,841.0,1439.0,1620.0,682.0,561.0,1818.0
308,7,308,2,0.0,118,63.0,135.0,515.0,143.0,56.0,191.0,241.0,267.0,409.0,0.213,1108.0,28,5.0,1121.0,11.5582733883,188.912199751,14.0,210.0,290.0,3153.0,3181.0,1632.0,237.0,565.0,882.0,921.0,576.0,699.0,1126.0
309,7,309,2,24.0,1256,1511.0,357.0,4354.0,554.0,652.0,627.0,829.0,902.0,1253.0,0.224,3611.0,57,1727.0,1823.0,83.1468002624,255.915649288,65.0,288.0,499.0,7578.0,7635.0,4482.0,393.0,993.0,2707.0,2054.0,1488.0,4355.0,3676.0
310,7,310,2,34.0,3620,1240.0,1073.0,11460.0,3132.0,2361.0,119.0,133.0,137.0,200.0,0.104,589.0,10,77.0,525.0,518.872218547,62.8809028483,544.027040102,102.0,873.0,1553.0,1563.0,1028.0,124.0,341.0,632.0,341.0,125.0,12051.0,602.0
311,7,311,2,47.0,12926,3577.0,379.0,31900.0,9387.0,5584.0,328.0,416.0,475.0,632.0,0.149,1851.0,20,618.0,1250.0,298.973799927,193.227936583,351.0,233.0,916.0,4132.0,4152.0,2454.0,201.0,544.0,1423.0,1540.0,444.0,32060.0,1868.0
312,7,312,2,0.0,325,254.0,131.0,1011.0,120.0,181.0,358.0,543.0,772.0,1310.0,0.084,2983.0,0,874.0,2187.0,78.9309903682,375.033685833,80.0,363.0,1282.0,7494.0,7494.0,4451.0,751.0,910.0,3486.0,1937.0,410.0,938.0,3061.0
313,7,313,2,20.0,2688,1032.0,308.0,5952.0,855.0,1049.0,420.0,248.0,234.0,220.0,0.168,1122.0,100,449.0,680.0,1697.73050518,71.0284858764,1254.0,107.173905142,7842.0,2600.0,2700.0,1192.0,120.0,354.0,949.0,925.0,352.0,5951.0,1188.0
314,7,314,2,2.0,1094,846.0,418.0,5990.0,1132.0,2498.0,483.0,393.0,442.0,413.0,0.095,1731.0,37,1267.0,510.0,153.89990536,80.8830248759,181.0,82.0,357.0,5839.0,5876.0,2404.0,497.0,1415.0,2553.0,958.0,453.0,6017.0,1777.0
315,7,315,2,4.0,4274,4935.0,1062.0,15649.0,510.0,4864.0,1638.0,376.0,343.0,343.0,0.132,2700.0,276,2624.0,168.0,223.629023336,24.4722039375,218.0,58.8337460083,425.0,5217.0,5493.0,1977.0,202.0,699.0,2784.0,1214.0,594.0,15860.0,2306.0
316,7,316,2,0.0,82,114.0,79.0,404.0,20.0,109.0,218.0,250.0,220.0,203.0,0.096,891.0,0,368.0,553.0,7.52529187294,69.83014375,15.0,56.0,115.0,2520.0,2520.0,1373.0,208.0,489.0,1061.0,586.0,176.0,397.0,921.0
317,7,317,2,2.0,305,1055.0,136.0,1723.0,52.0,173.0,422.0,533.0,504.0,629.0,0.189,2088.0,46,853.0,1281.0,62.3836098544,200.282417597,48.0,210.0,344.0,4747.0,4793.0,2548.0,223.0,619.0,1800.0,1401.0,750.0,1948.0,2134.0
318,7,318,2,0.0,195,569.0,175.0,1079.0,30.0,110.0,222.0,343.0,291.0,450.0,0.221,1306.0,0,118.0,1215.0,10.3209563829,168.840309273,9.05763451714,126.0,184.0,3496.0,3496.0,1737.0,246.0,603.0,972.0,1011.0,664.0,1244.0,1333.0
319,7,319,2,0.0,109,86.0,70.0,370.0,15.0,90.0,152.0,206.0,245.0,437.0,0.218,1040.0,7,2.0,1059.0,14.7960504017,210.143321052,9.0,217.0,301.0,2871.0,2878.0,1500.0,183.0,432.0,800.0,937.0,526.0,344.0,1061.0
320,7,320,2,0.0,158,171.0,118.0,746.0,22.0,277.0,406.0,575.0,601.0,703.0,0.178,2285.0,35,621.0,1720.0,40.7638110555,216.870693886,18.0,219.0,321.0,5795.0,5830.0,2876.0,341.0,1001.0,2105.0,1505.0,878.0,704.0,2341.0
321,7,321,2,0.0,406,507.0,256.0,1343.0,26.0,148.0,170.0,251.0,298.0,364.0,0.23,1083.0,31,34.0,1065.0,15.507229207,170.476679003,28.0,168.0,272.0,3036.0,3067.0,1547.0,191.0,481.0,924.0,857.0,614.0,1403.0,1099.0
322,7,322,2,10.0,774,599.0,66.0,1629.0,58.0,122.0,346.0,470.0,479.0,712.0,0.208,2007.0,21,302.0,1736.0,10.1195241789,290.585011612,50.0,262.0,411.0,4912.0,4933.0,2504.0,278.0,763.0,1484.0,1551.0,857.0,1665.0,2038.0
323,7,323,2,13.0,244,547.0,481.0,1558.0,53.0,220.0,587.0,544.0,508.0,621.0,0.215,2260.0,33,1264.0,1054.0,52.6145409302,156.270408841,38.0,152.479667928,256.0,5842.0,5875.0,2882.0,361.0,1019.0,2101.0,1261.0,1133.0,1601.0,2318.0
324,7,324,2,0.0,143,150.0,249.0,705.0,13.0,150.0,378.0,453.0,393.0,394.0,0.089,1618.0,0,1206.0,462.0,12.9430394233,76.7410041714,7.00000000004,89.0,124.0,4845.0,4845.0,2123.0,424.0,954.0,2252.0,876.0,339.0,727.0,1668.0
325,7,325,2,0.0,162,254.0,114.0,611.0,10.0,71.0,519.0,615.0,626.0,663.0,0.104,2423.0,62,1163.0,1313.0,18.0299705397,178.069815341,17.0,167.0,261.0,7115.0,7177.0,3626.0,535.0,1356.0,3100.0,1626.0,560.0,605.0,2476.0
326,7,326,2,1.0,266,370.0,566.0,1758.0,251.0,304.0,214.0,273.0,233.0,249.0,0.06,969.0,31,815.0,187.0,45.3377480739,36.0294910674,36.0,47.0,144.0,3507.0,3538.0,1437.0,355.0,849.0,1664.0,512.0,158.0,1842.0,1002.0
327,7,327,2,23.0,298,470.0,134.0,1128.0,71.0,132.0,335.0,432.0,360.0,406.0,0.069,1533.0,272,791.0,775.0,47.0486490501,100.519498622,37.0709001079,84.0,177.0,6116.0,6388.0,2646.0,559.0,1721.0,2704.0,1080.0,324.0,1230.0,1566.0
328,7,328,2,14.0,458,381.0,80.0,1297.0,115.0,249.0,231.0,277.0,290.0,375.0,0.131,1173.0,0,48.0,1141.0,23.267752418,165.219412636,20.0,159.0,254.0,3455.0,3455.0,1796.0,244.0,618.0,1312.0,931.0,350.0,1297.0,1189.0
329,7,329,2,35.0,585,302.0,78.0,2540.0,882.0,658.0,301.0,313.0,369.0,305.0,0.096,1288.0,103,550.0,776.0,99.9964533566,107.753647755,91.0,125.0,281.0,5151.0,5254.0,2133.0,449.0,1378.0,2049.0,978.0,400.0,2745.0,1326.0
330,7,330,2,0.0,88,138.0,124.0,431.0,11.0,70.0,324.0,422.0,448.0,414.0,0.089,1608.0,18,466.0,1191.0,17.1626881752,158.400181057,16.0,154.0,230.0,5668.0,5686.0,2732.0,509.0,1373.0,2297.0,1127.0,380.0,372.0,1657.0
331,7,331,2,8.0,3611,1125.0,88.0,11303.0,3738.0,2733.0,2640.0,434.0,423.0,350.0,0.111,3847.0,12,2826.0,1106.0,354.809656652,181.374534078,649.0,199.573510038,3016.0,16672.0,16684.0,7501.0,1276.0,5199.0,5921.0,2716.0,1572.0,12199.0,2965.0
332,7,332,2,4.0,1193,555.0,106.0,3834.0,1164.0,812.0,251.0,219.0,235.0,228.0,0.093,933.0,83,80.0,864.0,245.340391507,113.59503903,265.0,162.0,1336.0,4727.0,4810.0,1789.0,393.0,1502.0,1618.0,955.0,342.0,4064.0,944.0
333,7,333,2,18.0,225,777.0,626.0,1987.0,104.0,237.0,913.0,654.0,572.0,569.0,0.11,2708.0,62,438.0,2290.0,89.69043049,282.987759565,105.0,433.058032588,800.0,11083.0,11145.0,4583.0,985.0,3173.0,3842.0,2151.0,994.0,2091.0,2765.0
334,7,334,2,1.0,118,231.0,82.0,591.0,35.0,124.0,462.0,417.0,378.0,372.0,0.093,1629.0,21,258.0,1392.0,25.9951651848,178.951616957,23.515763747,169.0,317.0,7781.0,7802.0,2871.0,683.0,2442.0,2764.0,1327.0,586.0,588.0,1650.0
335,7,335,2,0.0,1235,1114.0,70.0,2535.0,19.0,97.0,642.0,776.0,655.0,893.0,0.049,2966.0,29,2706.0,329.0,21.7548478312,149.972512826,21.0,163.0,236.0,8713.0,8742.0,3765.0,948.0,2069.0,4043.0,1407.0,275.0,2535.0,3035.0
336,7,336,2,0.0,349,395.0,137.0,1020.0,29.0,110.0,293.0,385.0,447.0,632.0,0.13,1757.0,46,492.0,1311.0,30.9901143096,208.450814837,57.3756832564,188.0,319.0,4324.0,4370.0,2601.0,308.0,574.0,1866.0,1185.0,437.0,1026.0,1803.0
337,7,337,2,0.0,35,51.0,3.0,382.0,3.0,290.0,83.0,88.0,113.0,232.0,0.229,516.0,605,65.0,465.0,49.844441091,261.952402325,138.0,242.981761207,315.0,1559.0,2164.0,1009.0,137.0,326.0,542.0,747.0,412.0,190.0,530.0
338,7,338,2,0.0,147,51.0,49.0,316.0,10.0,59.0,112.0,160.0,184.0,382.0,0.147,838.0,69,32.0,814.0,17.1822188991,115.5056713,13.0,135.0,206.0,2273.0,2342.0,1301.0,171.0,446.0,787.0,666.0,272.0,287.0,846.0
339,7,339,2,3.0,211,427.0,13.0,815.0,16.0,145.0,85.0,142.0,189.0,575.0,0.258,991.0,0,0.0,1016.0,64.5420808019,804.105855761,55.0,762.0,968.0,2797.0,2797.0,1591.0,147.0,526.0,521.0,991.0,612.0,816.0,1016.0
340,7,340,2,54.0,4159,2318.0,183.0,8664.0,133.0,1817.0,309.0,448.0,531.0,885.0,0.253,2173.0,47,1488.0,703.0,224.072303945,170.911542535,231.0,170.0,502.0,4419.0,4466.0,2736.0,199.0,391.0,1812.0,1047.0,1017.0,8664.0,2218.0
341,7,341,2,50.0,2114,2010.0,620.0,6035.0,202.0,1039.0,379.0,430.0,535.0,898.0,0.24,2242.0,128,1366.0,887.0,68.383593175,150.658151413,52.0,177.0,323.0,4227.0,4355.0,2567.0,181.0,305.0,1975.0,948.0,946.0,6035.0,2294.0
342,7,342,2,2.0,440,808.0,17.0,1435.0,66.0,102.0,161.0,235.0,337.0,747.0,0.277,1480.0,431,0.0,1537.0,256.537253314,1709.52482341,142.0,1760.0,2123.0,4182.0,4613.0,2307.0,178.0,912.0,872.0,1544.0,1107.0,1436.0,1537.0
343,7,343,2,0.0,146,166.0,42.0,419.0,5.0,60.0,85.0,120.0,169.0,439.0,0.239,813.0,2,0.0,829.0,28.3343134456,229.190846483,33.0,227.0,315.0,2287.0,2289.0,1045.0,145.0,422.0,502.0,756.0,464.0,441.0,829.0
344,7,344,2,2.0,173,99.0,51.0,388.0,19.0,44.0,133.0,197.0,243.0,633.0,0.264,1206.0,8,0.0,1219.0,8.39471272433,304.702856038,11.0,306.0,407.0,3427.0,3435.0,1845.0,211.0,676.0,721.0,1034.0,793.0,388.0,1219.0
345,7,345,2,12.0,286,204.0,86.0,688.0,44.0,56.0,205.0,335.0,422.0,856.0,0.26,1818.0,9,293.0,1540.0,8.97727831144,276.583802534,16.0,301.0,397.0,4569.0,4578.0,2458.0,245.0,717.0,1212.0,1364.0,1040.0,687.0,1834.0
346,7,346,2,28.0,5145,1309.0,147.0,7052.0,73.0,350.0,205.0,301.0,370.0,673.0,0.358,1549.0,7,609.0,995.0,383.913205064,252.324434465,495.0,254.0,1118.0,3504.0,3511.0,1721.0,156.0,331.0,848.0,1027.0,1149.0,7052.0,1604.0
347,8,347,3,5.0,2070,1246.0,40.0,4192.0,336.0,495.0,286.0,481.0,663.0,1580.0,0.285,3010.0,243,258.0,2843.0,3491.152297,6638.38299804,635.000000004,4108.0,33245.4,7923.0,8166.0,4179.0,290.0,1326.0,1413.0,3137.0,2000.0,4192.0,3101.0
348,8,348,3,2.0,2121,246.0,72.0,3331.0,684.0,206.0,0.0,0.0,0.0,0.0,0.285,0.0,3,0.0,0.0,233.16419186,0.0,289.0,45.0,748.1,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,3458.0,0.0
349,8,349,3,27.0,13818,5751.0,60.0,28238.0,6767.0,1815.0,2686.0,50.0,70.0,126.0,0.285,2932.0,27,2714.0,263.0,517.771288514,76.7652207275,231.0,361.0,710.6,7733.0,7760.0,4487.0,276.0,1252.0,1343.0,2988.0,1901.0,29023.0,2977.0
350,8,350,3,6.0,2558,5590.0,12.0,8932.0,393.0,373.0,175.0,190.0,216.0,326.0,0.224,907.0,293,378.0,561.0,82.9936541184,289.502943958,103.0,366.0,530.7,2062.0,2355.0,1234.0,98.0,332.0,705.0,773.0,447.0,9293.0,939.0
351,8,351,3,6.0,1992,1781.0,272.0,5236.0,210.0,975.0,500.0,470.0,498.0,750.0,0.224,2218.0,535,893.0,1341.0,98.7559350925,162.935009302,85.2934229775,258.0,371.9,5042.0,5577.0,2934.0,232.0,786.0,1671.0,1830.0,1058.0,5498.0,2262.0
352,8,352,3,0.0,0,81.0,0.0,95.0,0.0,14.0,161.0,131.0,74.0,36.0,0.002,402.0,368,383.0,23.0,21.2773131457,0.0,24.0,18.0,42.0,927.0,1295.0,511.0,9.0,15.0,1247.0,24.0,0.0,108.0,406.0
353,8,353,3,0.0,22,112.0,8.0,222.0,0.0,80.0,635.0,501.0,341.0,261.0,0.004,1738.0,2,1655.0,188.0,0.0,0.0,23.0,102.0,125.0,3251.0,3253.0,1958.0,265.0,177.0,2738.0,66.0,7.0,243.0,1843.0
354,8,354,3,3.0,1043,3223.0,23.0,5176.0,56.0,828.0,99.0,155.0,160.0,291.0,0.052,705.0,2903,733.0,0.0,271.29872618,2.85456432695,360.0,144.0,515.0,968.0,3871.0,1393.0,50.0,77.0,3357.0,207.0,180.0,5493.0,733.0
355,8,355,3,32.0,7640,40506.0,2283.0,52655.0,660.0,1534.0,1655.0,405.0,524.0,758.0,0.048,3342.0,2846,3372.0,81.0,622.768455926,104.886283211,431.0,399.342659503,878.0,6003.0,8849.0,7431.0,62.0,3469.0,4509.0,422.0,387.0,56316.0,3453.0
356,8,356,3,23.0,6106,3929.0,920.0,13564.0,452.0,2134.0,1311.0,914.0,903.0,1231.0,0.318,4359.0,333,3285.0,1148.0,96.243369978,236.394676678,81.0,252.363164077,487.0,7981.0,8314.0,4552.0,230.0,573.0,2945.0,2142.0,2424.0,14013.0,4486.0
357,8,357,3,6.0,330,304.0,139.0,954.0,28.0,147.0,297.0,362.0,406.0,761.0,0.197,1826.0,6,180.0,1691.0,33.0933358139,348.788012174,36.0,442.0,515.0,5010.0,5016.0,2747.0,248.0,909.0,1228.0,1837.0,794.0,1034.0,1871.0
358,8,358,3,2.0,238,246.0,152.0,888.0,76.0,174.0,331.0,423.0,461.0,735.0,0.249,1950.0,14,27.0,1941.0,49.5966898299,354.03917386,43.0,487.0,542.0,5624.0,5638.0,2724.0,268.0,1044.0,1111.0,2021.0,1194.0,1070.0,1968.0
359,8,359,3,3.0,443,220.0,108.0,868.0,23.0,71.0,166.0,243.0,336.0,685.0,0.2,1430.0,0,126.0,1334.0,8.75772069788,261.000422957,38.0,337.0,381.0,3812.0,3812.0,2078.0,185.0,699.0,899.0,1417.0,612.0,889.0,1460.0
360,8,360,3,6.0,261,282.0,151.0,851.0,21.0,130.0,391.0,445.0,518.0,715.0,0.216,2069.0,75,601.0,1506.0,26.1272006578,269.582773,54.0,345.0,406.0,5418.0,5493.0,2871.0,272.0,1033.0,1509.0,1665.0,1014.0,832.0,2107.0
361,8,361,3,0.0,297,452.0,306.0,1324.0,111.0,158.0,511.0,540.0,600.0,812.0,0.175,2463.0,3,753.0,1745.0,67.6658628606,294.381222689,10.0,454.0,500.0,6617.0,6620.0,3409.0,374.0,1280.0,2106.0,1903.0,957.0,1344.0,2498.0
362,8,362,3,6.0,844,934.0,187.0,3236.0,434.0,831.0,424.0,438.0,514.0,817.0,0.254,2193.0,8,310.0,1918.0,122.954655752,280.490863284,160.0,366.0,535.0,5986.0,5994.0,2821.0,261.0,1133.0,1265.0,2028.0,1307.0,3567.0,2228.0
363,8,363,3,0.0,115,589.0,53.0,888.0,20.0,111.0,255.0,216.0,247.0,334.0,0.249,1052.0,0,356.0,708.0,57.6106062274,118.506357666,25.0,200.0,252.0,2627.0,2627.0,1335.0,120.0,487.0,716.0,723.0,581.0,1179.0,1064.0
364,8,364,3,0.0,112,226.0,91.0,585.0,89.0,67.0,170.0,167.0,167.0,212.0,0.34,716.0,6,255.0,476.0,58.4352690355,119.822190594,33.0,189.0,223.0,1868.0,1874.0,884.0,63.0,315.0,337.0,582.0,577.0,596.0,731.0
365,8,365,3,0.0,228,164.0,118.0,774.0,26.0,238.0,495.0,403.0,455.0,450.0,0.111,1803.0,0,1541.0,332.0,32.7806284665,91.0013005273,40.0,112.958329254,159.0,3639.0,3639.0,2277.0,173.0,427.0,1839.0,891.0,309.0,778.0,1873.0
366,8,366,3,1.0,627,1203.0,189.0,2765.0,143.0,602.0,538.0,521.0,489.0,614.0,0.211,2162.0,11,1157.0,1001.0,86.2882070702,165.646480146,144.0,182.786019696,350.0,5275.0,5286.0,2701.0,246.0,808.0,1933.0,1316.0,983.0,3178.0,2219.0
367,8,367,3,0.0,386,843.0,158.0,1809.0,72.0,350.0,611.0,500.0,549.0,795.0,0.215,2455.0,1,977.0,1499.0,46.6666002208,367.992614067,73.0,409.0,518.0,6385.0,6386.0,3180.0,234.0,1240.0,1552.0,2219.0,1141.0,2087.0,2476.0
368,8,368,3,0.0,393,225.0,21.0,820.0,18.0,163.0,135.0,211.0,315.0,821.0,0.27,1482.0,10,36.0,1488.0,89.1997465746,1646.36821424,28.0,1936.0,2243.0,4190.0,4200.0,2318.0,158.0,786.0,665.0,1629.0,962.0,812.0,1524.0
369,8,369,3,0.0,642,905.0,104.0,2587.0,57.0,879.0,362.0,404.0,454.0,898.0,0.34,2118.0,66,443.0,1729.0,60.1349474531,463.308845326,36.0,588.0,633.0,5251.0,5317.0,2601.0,231.0,838.0,847.0,1776.0,1625.0,2723.0,2172.0
370,8,370,3,6.0,2931,1609.0,457.0,6324.0,180.0,1141.0,282.0,361.0,428.0,686.0,0.296,1757.0,1,542.0,1273.0,91.6900165323,356.214912834,114.0,431.215008818,563.0,4314.0,4315.0,2011.0,162.0,619.0,883.0,1534.0,1117.0,6631.0,1815.0
371,8,371,3,1.0,998,878.0,171.0,2521.0,118.0,355.0,511.0,291.0,305.0,546.0,0.278,1653.0,0,563.0,1128.0,64.3704453252,285.725859132,49.0,374.4670043,421.0,4499.0,4499.0,2257.0,232.0,802.0,923.0,1442.0,1100.0,2760.0,1691.0
372,8,372,3,0.0,1007,1270.0,1001.0,4488.0,190.0,1020.0,1932.0,648.0,642.0,722.0,0.144,3944.0,16,3316.0,731.0,55.8284424114,124.071646815,166.0,91.9457968692,256.0,9676.0,9692.0,5606.0,693.0,1649.0,4330.0,1812.0,1208.0,8087.0,4051.0
373,8,373,3,0.0,96,235.0,427.0,899.0,24.0,117.0,382.0,268.0,266.0,320.0,0.189,1236.0,8,259.0,995.0,30.8602729045,140.100869469,61.0,190.0,266.0,3049.0,3057.0,1862.0,191.0,410.0,1014.0,964.0,478.0,846.0,1254.0
374,8,374,3,2.0,1504,1120.0,881.0,6639.0,1149.0,1983.0,412.0,370.0,306.0,368.0,0.102,1456.0,0,1192.0,306.0,209.465007052,91.4824378394,227.0,160.91795418,386.0,3466.0,3466.0,2064.0,186.0,500.0,1695.0,818.0,267.0,7076.0,1498.0
375,8,375,3,0.0,90,6.0,73.0,229.0,8.0,52.0,957.0,474.0,440.0,430.0,0.268,2301.0,19,1833.0,519.0,4.77958607108,110.00459653,6.0,131.0,150.0,4661.0,4680.0,2422.0,199.0,447.0,1793.0,1094.0,1147.0,219.0,2352.0
376,8,376,3,7.0,501,327.0,553.0,2026.0,394.0,244.0,490.0,464.0,450.0,457.0,0.171,1861.0,17,943.0,968.0,78.2926092727,175.544410589,100.0,257.0,377.0,4616.0,4633.0,2605.0,225.0,672.0,1792.0,1289.0,655.0,1985.0,1911.0
377,8,377,3,3.0,449,294.0,232.0,1528.0,198.0,352.0,687.0,637.0,637.0,699.0,0.148,2660.0,2,2037.0,876.0,69.6653644201,180.385731885,129.0,266.822487915,400.0,5443.0,5445.0,3513.0,265.0,559.0,2401.0,1581.0,639.0,1547.0,2744.0
378,8,378,3,1.0,2688,2326.0,288.0,7069.0,182.0,1584.0,402.0,330.0,397.0,436.0,0.111,1565.0,30,1081.0,545.0,70.6992979122,90.8888457394,82.0,150.876880937,248.0,3190.0,3220.0,2188.0,179.0,299.0,1689.0,776.0,277.0,7539.0,1629.0
379,8,379,3,0.0,160,280.0,171.0,747.0,25.0,111.0,673.0,580.0,637.0,664.0,0.092,2554.0,29,1888.0,761.0,37.3644149995,148.184811195,33.0,192.978724267,240.0,6337.0,6366.0,3678.0,424.0,970.0,3240.0,1280.0,452.0,719.0,2592.0
380,8,380,3,0.0,45,138.0,37.0,270.0,8.0,42.0,492.0,507.0,512.0,661.0,0.083,2172.0,0,2258.0,7.0,33.7656766361,70.792105388,19.0,80.93222325,129.0,5515.0,5515.0,2633.0,361.0,681.0,3064.0,1063.0,346.0,263.0,2265.0
381,8,381,3,0.0,413,839.0,447.0,2121.0,51.0,371.0,612.0,557.0,542.0,775.0,0.208,2486.0,5,1021.0,1525.0,55.4977689479,263.739609518,18.0,396.961490637,421.0,6020.0,6025.0,3164.0,370.0,897.0,1981.0,1700.0,1077.0,2135.0,2382.0
382,8,382,3,0.0,116,182.0,177.0,528.0,2.0,51.0,211.0,259.0,283.0,372.0,0.219,1125.0,22,311.0,838.0,38.2392165014,131.324472021,30.0,168.0,223.0,2798.0,2820.0,1455.0,148.0,414.0,936.0,787.0,535.0,425.0,1149.0
383,8,383,3,1.0,497,2290.0,258.0,3598.0,55.0,497.0,111.0,156.0,188.0,301.0,0.39,756.0,25,53.0,716.0,132.538495876,137.608416165,59.0,234.0,330.0,1950.0,1975.0,834.0,82.0,290.0,383.0,499.0,721.0,3927.0,769.0
384,8,384,3,2.0,236,435.0,35.0,901.0,40.0,153.0,228.0,270.0,359.0,694.0,0.233,1551.0,1,12.0,1576.0,41.748111655,486.333124321,17.0,618.0,637.0,4514.0,4515.0,2243.0,273.0,841.0,935.0,1582.0,884.0,1021.0,1588.0
385,8,385,3,0.0,275,131.0,29.0,628.0,27.0,166.0,118.0,179.0,216.0,451.0,0.234,964.0,0,0.0,983.0,93.3848541953,415.348800182,5.0,503.0,631.0,2762.0,2762.0,1441.0,142.0,479.0,550.0,1056.0,535.0,629.0,983.0
386,8,386,3,40.0,123,61.0,13.0,289.0,12.0,40.0,136.0,201.0,243.0,527.0,0.289,1107.0,0,0.0,1134.0,11.3525361461,345.393285542,15.0,360.0,476.0,3047.0,3047.0,1458.0,151.0,531.0,518.0,1079.0,768.0,317.0,1134.0
387,8,387,3,4.0,269,234.0,97.0,868.0,28.0,236.0,184.0,250.0,310.0,567.0,0.229,1311.0,10,26.0,1318.0,23.4575883502,333.371807287,10.0,442.0,461.0,3700.0,3710.0,1802.0,209.0,689.0,805.0,1292.0,715.0,915.0,1344.0
388,8,388,3,3.0,881,1533.0,95.0,2936.0,116.0,308.0,284.0,374.0,522.0,967.0,0.263,2147.0,167,27.0,2164.0,125.410253126,553.593925437,100.0,762.0,879.0,6189.0,6356.0,2892.0,315.0,1210.0,1273.0,2101.0,1457.0,3313.0,2191.0
389,8,389,3,0.0,449,896.0,440.0,2152.0,50.0,317.0,453.0,367.0,385.0,696.0,0.306,1901.0,115,490.0,1426.0,59.9797142428,325.166107561,95.0,420.0,566.0,4907.0,5022.0,2195.0,233.0,820.0,1008.0,1590.0,1371.0,1977.0,1916.0
390,8,390,3,1.0,168,234.0,323.0,970.0,77.0,167.0,341.0,381.0,338.0,413.0,0.17,1473.0,0,751.0,772.0,35.507516512,131.880534255,86.0,155.0,267.0,3191.0,3191.0,1869.0,187.0,412.0,1365.0,766.0,461.0,1065.0,1523.0
